Sample No.,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Key
1872,0,0,0.432009167,0,0,0,0,0.432773109,0,0,0,0.135217723,1
1873,0,0,0.432701894,0,0.081256231,0,0.283649053,0.041375872,0,0.161016949,0,0,3
1874,0,0,0.432878867,0,0,0,0.320048942,0.02045097,0,0.215696557,0,0.010924664,24
1875,0,0,0.432878867,0,0,0,0.320048942,0.02045097,0,0.215696557,0,0.010924664,24
1876,0,0,0.434830031,0,0,0,0.108889293,0.206507908,0,0.119614616,0,0.130158153,8
1877,0,0,0.434988628,0,0,0.38570887,0,0,0,0.179302502,0,0,15
1878,0,0,0.435358384,0,0.009766595,0,0.168515146,0,0,0.366661149,0,0.019698725,8
1879,0,0,0.435371845,0,0,0.048449941,0.072505506,0,0.045795923,0.022643853,0,0.375232932,24
1880,0,0,0.435919417,0,0,0,0.128375482,0.153879126,0,0.192241749,0,0.089584226,8
1881,0,0,0.436380803,0,0.005822187,0,0.286546027,0,0,0.271250983,0,0,24
1882,0,0,0.436957972,0,0.027351568,0,0,0.340226818,0,0,0,0.195463642,8
1883,0,0,0.437106918,0,0.186932215,0,0.041579315,0,0,0.334381551,0,0,17
1884,0,0,0.438024571,0,0,0,0.294368082,0,0,0.267607347,0,0,24
1885,0,0,0.439358307,0,0,0.329497732,0,0,0,0.231143961,0,0,6
1886,0,0,0.43955006,0,0,0,0.324574961,0,0.043877726,0.191997252,0,0,19
1887,0,0,0.439852769,0,0,0,0.320562155,0,0,0.239585076,0,0,17
1888,0,0,0.44004159,0,0.372920518,0,0.089648799,0,0,0.097389094,0,0,24
1889,0,0,0.441548528,0,0,0.234460196,0,0,0,0.049836423,0.274154853,0,15
1890,0,0,0.44270518,0,0,0,0.320591542,0,0.043327856,0.193375422,0,0,19
1891,0,0,0.442724458,0,0,0,0,0,0,0.557275542,0,0,15
1892,0,0,0.443812659,0,0,0,0,0.35313482,0,0,0,0.203052521,8
1893,0,0,0.444274809,0.139694656,0,0.185496183,0,0.081679389,0,0,0,0.148854962,13
1894,0,0,0.444554065,0,0,0,0,0.212115233,0,0.093922652,0,0.249408051,8
1895,0,0,0.444637744,0,0.006705085,0,0.282773368,0,0,0.265883803,0,0,24
1896,0,0,0.445986125,0,0.305252725,0,0,0,0,0.2160555,0,0.032705649,3
1897,0,0,0.446336564,0,0,0.323814514,0,0,0,0.229848921,0,0,6
1898,0,0,0.447035573,0,0.185523715,0,0,0.10444664,0,0.241353755,0,0.021640316,8
1899,0,0,0.450026724,0,0,0.282736505,0,0,0,0.267236772,0,0,15
1900,0,0,0.450294861,0,0.018744735,0,0.193555181,0.056234204,0.025063184,0.23104465,0,0.025063184,17
1901,0,0,0.451193833,0,0,0.05817481,0,0,0,0.490631357,0,0,6
1902,0,0,0.452968284,0,0,0.311195446,0,0,0,0.23583627,0,0,15
1903,0,0,0.453703704,0,0,0.228395062,0,0,0,0.317901235,0,0,15
1904,0,0,0.453786297,0,0,0.273106851,0,0,0,0.273106851,0,0,15
1905,0,0,0.453799285,0,0.17735032,0,0,0.111888816,0,0.233898988,0,0.023062591,8
1906,0,0,0.454346144,0,0,0.275922105,0,0.039205571,0,0.23052618,0,0,15
1907,0,0,0.45731331,0,0,0.271343345,0,0,0,0.271343345,0,0,15
1908,0,0,0.460571429,0,0.054285714,0.2,0,0.113142857,0,0.172,0,0,15
1909,0,0,0.461761158,0,0,0.279051066,0,0.038681142,0,0.220506634,0,0,6
1910,0,0,0.461970614,0,0.019230769,0,0.198573898,0.057692308,0.025713051,0.211106309,0,0.025713051,17
1911,0,0,0.462340464,0,0.021391336,0,0.107675715,0.236383246,0,0.107675715,0,0.064533525,8
1912,0,0,0.462772897,0,0,0,0.269113682,0,0,0.268113421,0,0,24
1913,0,0,0.468306288,0,0,0,0.264367816,0,0,0.267325896,0,0,19
1914,0,0,0.4688,0,0.105066667,0,0.213066667,0,0,0.213066667,0,0,5
1915,0,0,0.469491858,0,0.122032568,0,0.047675103,0.176966843,0,0.032960565,0,0.150873063,17
1916,0,0,0.46981507,0,0,0.074889195,0,0.138468592,0,0.116001834,0.200825309,0,15
1917,0,0,0.474267968,0,0.01974268,0,0.177240461,0.059228039,0.026397516,0.216725821,0,0.026397516,17
1918,0,0,0.475282486,0,0.293079096,0,0,0,0,0.231638418,0,0,15
1919,0,0,0.476224273,0,0.026259759,0,0,0.361958836,0,0,0,0.135557133,8
1920,0,0,0.476550999,0,0,0.27444795,0,0,0,0.249001052,0,0,15
1921,0,0,0.47696477,0,0,0,0,0,0,0.52303523,0,0,15
1922,0,0,0.479595657,0,0,0.293335829,0,0,0,0.227068514,0,0,15
1923,0,0,0.482611781,0,0,0,0.493967353,0,0,0.023420866,0,0,3
1924,0,0,0.483190184,0,0,0.107484663,0,0,0,0.409325153,0,0,15
1925,0,0,0.483510288,0,0,0.270600395,0,0,0,0.245889317,0,0,6
1926,0,0,0.484455528,0,0,0.06234414,0,0.079467997,0,0.138653367,0.235078969,0,15
1927,0,0,0.484455959,0,0.207253886,0,0,0.137305699,0,0,0,0.170984456,3
1928,0,0,0.485370052,0,0,0,0,0.423407917,0,0,0,0.091222031,8
1929,0,0,0.485370052,0,0,0,0,0.423407917,0,0,0,0.091222031,8
1930,0,0,0.487359818,0,0,0.263448014,0,0,0,0.249192169,0,0,15
1931,0,0,0.488557214,0,0,0.191044776,0,0.1039801,0,0.21641791,0,0,15
1932,0,0,0.488868057,0,0.008671198,0,0.261213968,0,0,0.241246778,0,0,24
1933,0,0,0.489198606,0,0.010278746,0,0.177351916,0,0,0.302439024,0,0.020731707,8
1934,0,0,0.489859058,0,0,0,0.224475765,0,0,0.285665177,0,0,17
1935,0,0,0.489859058,0,0,0,0.224475765,0,0,0.285665177,0,0,17
1936,0,0,0.492172211,0,0.201565558,0,0,0,0,0.167318982,0.138943249,0,15
1937,0,0,0.494010648,0,0.013087844,0,0.183895297,0.052573203,0.026397516,0.203637977,0,0.026397516,17
1938,0,0,0.496468771,0,0,0,0.125965571,0,0.136559258,0.031118958,0,0.209887442,24
1939,0,0,0.498540572,0,0,0,0,0.325452423,0,0,0,0.176007005,8
1940,0,0,0.498642107,0,0,0,0.337938363,0,0,0.16341953,0,0,19
1941,0,0,0.498965254,0,0,0,0.234288204,0,0,0.266746542,0,0,24
1942,0,0,0.499130939,0,0.044901506,0,0.239571263,0,0,0.146002317,0,0.070393975,24
1943,0,0,0.499130939,0,0.044901506,0,0.239571263,0,0,0.146002317,0,0.070393975,24
1944,0,0,0.5,0,0,0,0,0,0,0,0.5,0,15
1945,0,0,0.5,0,0,0,0,0,0,0.5,0,0,15
1946,0,0,0.5,0,0,0,0,0,0,0.5,0,0,15
1947,0,0,0.500261097,0,0,0,0.166753699,0,0,0.291557876,0,0.041427328,8
1948,0,0,0.5008,0,0,0,0,0.3328,0,0,0,0.1664,8
1949,0,0,0.5008,0,0,0,0,0.3328,0,0,0,0.1664,8
1950,0,0,0.5008,0,0,0,0,0.3328,0,0,0,0.1664,8
1951,0,0,0.502136144,0,0,0,0,0.399316434,0,0,0,0.098547422,8
1952,0,0,0.502216312,0,0,0.23537234,0,0,0,0.262411348,0,0,15
1953,0,0,0.502216312,0,0,0.340868794,0,0,0,0.156914894,0,0,15
1954,0,0,0.502216312,0,0,0.23537234,0,0,0,0.262411348,0,0,15
1955,0,0,0.504,0,0,0,0.260666667,0,0,0.195333333,0.04,0,3
1956,0,0,0.505711319,0,0,0.130321911,0,0.062305296,0.044652129,0.257009346,0,0,15
1957,0,0,0.506634499,0,0,0,0.215319662,0,0.042822678,0.23522316,0,0,3
1958,0,0,0.506644265,0,0,0.283183137,0,0,0,0.210172598,0,0,6
1959,0,0,0.507389163,0,0,0.291625616,0,0,0,0.124137931,0.076847291,0,15
1960,0,0,0.51076555,0,0,0,0.230163477,0,0.038676236,0.220394737,0,0,19
1961,0,0,0.51076555,0,0,0,0.230163477,0,0.038676236,0.220394737,0,0,19
1962,0,0,0.512141958,0,0,0,0.259785712,0,0,0.22807233,0,0,24
1963,0,0,0.514649892,0,0.009766595,0,0.168515146,0,0,0.287369641,0,0.019698725,8
1964,0,0,0.514830508,0,0,0.137774177,0.268444666,0,0,0.078950648,0,0,22
1965,0,0,0.515709642,0,0,0,0,0,0,0.000541712,0.483748646,0,15
1966,0,0,0.516151109,0,0,0,0,0.284560635,0,0,0.199288256,0,20
1967,0,0,0.516753537,0,0.225614296,0,0,0,0,0.20476545,0.052866716,0,15
1968,0,0,0.518735052,0,0,0,0,0.481264948,0,0,0,0,15
1969,0,0,0.518881871,0,0,0,0,0.283429647,0,0,0.197688483,0,20
1970,0,0,0.519442644,0,0,0,0.211600778,0,0,0.268956578,0,0,17
1971,0,0,0.529120198,0,0,0,0,0.284076828,0,0,0,0.186802974,8
1972,0,0,0.529411765,0,0,0,0.112213675,0.040550202,0,0.269981984,0,0.047842375,3
1973,0,0,0.530533698,0,0.047553883,0,0.197399932,0.015822785,0,0.192182689,0,0.016507013,24
1974,0,0,0.530706735,0,0.017733904,0.013802743,0.202760549,0.008735913,0.012929152,0.195422381,0,0.017908622,24
1975,0,0,0.533239242,0,0,0,0.113024944,0.040843367,0,0.271962671,0,0.040929777,3
1976,0,0,0.534228366,0,0.073640835,0.146617041,0,0,0,0.088063273,0.157450485,0,15
1977,0,0,0.534344335,0,0,0.252209878,0,0,0,0.213445787,0,0,6
1978,0,0,0.537581699,0,0,0.187908497,0,0,0,0.274509804,0,0,15
1979,0,0,0.539325843,0,0,0.206928839,0,0,0,0.177902622,0.075842697,0,15
1980,0,0,0.541128085,0,0,0,0.133960047,0.089894242,0,0.235017626,0,0,3
1981,0,0,0.543061181,0,0,0,0.194414837,0,0,0.262523982,0,0,3
1982,0,0,0.544761905,0,0,0.182095238,0,0,0,0.273142857,0,0,15
1983,0,0,0.545117845,0,0,0.073400673,0,0.102356902,0,0.279124579,0,0,15
1984,0,0,0.545371844,0,0,0,0,0.348419377,0,0,0.106208779,0,20
1985,0,0,0.545853699,0,0,0.236103057,0,0,0,0.218043244,0,0,6
1986,0,0,0.547563805,0,0,0,0.194122196,0,0,0.258313998,0,0,3
1987,0,0,0.554392642,0,0.415001586,0,0,0,0,0,0,0.030605772,17
1988,0,0,0.555902648,0,0.008625513,0,0.22887915,0,0,0.206592689,0,0,24
1989,0,0,0.557292481,0,0.412537127,0,0,0,0,0,0,0.030170392,17
1990,0,0,0.559118236,0,0.038076152,0,0.219438878,0.075150301,0,0.108216433,0,0,3
1991,0,0,0.565052042,0,0,0.216638771,0,0,0,0.218309186,0,0,15
1992,0,0,0.565156338,0,0.008659427,0,0.229779068,0,0,0.196405168,0,0,24
1993,0,0,0.565217391,0,0.06763285,0,0.109903382,0.076086957,0,0.18115942,0,0,3
1994,0,0,0.566515897,0,0.091991486,0.195889318,0,0.030464281,0,0.103831316,0.011307703,0,15
1995,0,0,0.570581257,0,0,0,0.139976275,0,0,0.289442467,0,0,3
1996,0,0,0.571128509,0,0,0.202787856,0,0,0,0.226083636,0,0,15
1997,0,0,0.571537581,0,0,0.293399466,0,0,0,0.135062953,0,0,15
1998,0,0,0.572108973,0,0,0.202324252,0,0,0,0.225566775,0,0,15
1999,0,0,0.572277847,0,0.284105131,0,0.143617021,0,0,0,0,0,20
2000,0,0,0.572915778,0,0.055209489,0.133885144,0,0,0,0.113064255,0.124925335,0,15
2001,0,0,0.575293545,0,0.037227423,0,0,0,0,0.387479033,0,0,17
2002,0,0,0.578283713,0,0.318038529,0,0.103677758,0,0,0,0,0,20
2003,0,0,0.579174368,0,0,0,0,0.420825632,0,0,0,0,15
2004,0,0,0.581499065,0,0.051503381,0,0.172637031,0,0,0.194360524,0,0,19
2005,0,0,0.584564237,0,0.06568511,0.101971028,0,0,0,0.239705533,0.008074092,0,15
2006,0,0,0.587473002,0,0,0,0.261339093,0,0,0.151187905,0,0,3
2007,0,0,0.588379705,0,0,0,0,0,0,0.411620295,0,0,15
2008,0,0,0.588379705,0,0,0,0,0,0,0.411620295,0,0,15
2009,0,0,0.591958599,0,0,0.085191083,0,0,0,0.322850318,0,0,15
2010,0,0,0.594895019,0,0,0,0,0,0,0.405104981,0,0,15
2011,0,0,0.596423393,0,0.040405993,0,0.152054132,0,0,0.211116481,0,0,3
2012,0,0,0.597991968,0,0,0.082730924,0,0,0,0.319277108,0,0,15
2013,0,0,0.598182346,0,0,0.200908827,0,0,0,0.200908827,0,0,15
2014,0,0,0.599428163,0,0.140957827,0,0.232022873,0,0,0,0,0.027591137,17
2015,0,0,0.60639381,0,0,0.083893301,0,0,0,0.309712889,0,0,15
2016,0,0,0.60736265,0,0.064227369,0.115027414,0,0.039274924,0,0.174107642,0,0,15
2017,0,0,0.609168748,0,0,0.076703532,0,0,0,0.31412772,0,0,15
2018,0,0,0.609525541,0,0,0,0,0.260134521,0,0,0.130339938,0,20
2019,0,0,0.610993658,0,0.042283298,0,0.11205074,0.061310782,0,0.173361522,0,0,3
2020,0,0,0.613491654,0,0,0.18275684,0,0,0,0.203751506,0,0,15
2021,0,0,0.617475728,0,0.05631068,0,0.240776699,0,0,0.085436893,0,0,3
2022,0,0,0.618193264,0,0.020931697,0,0.143846396,0,0,0.217028643,0,0,19
2023,0,0,0.618466328,0,0.083975094,0.14050467,0,0.029165984,0,0.127887924,0,0,15
2024,0,0,0.622846782,0,0.040797824,0,0.287398005,0,0,0.048957389,0,0,3
2025,0,0,0.628932211,0,0.102126717,0.15854379,0,0,0,0.097843745,0.012553537,0,15
2026,0,0,0.629400749,0,0,0.077340824,0,0,0,0.293258427,0,0,15
2027,0,0,0.63255814,0,0,0.064042934,0,0.074776386,0,0.22862254,0,0,15
2028,0,0,0.63322616,0,0,0,0.134218087,0.048501847,0,0.184053906,0,0,3
2029,0,0,0.63322616,0,0,0,0.134218087,0.048501847,0,0.184053906,0,0,3
2030,0,0,0.636518771,0,0,0,0,0,0,0.363481229,0,0,17
2031,0,0,0.640035907,0,0,0,0,0,0,0.359964093,0,0,15
2032,0,0,0.641997593,0,0.071600481,0.178700361,0,0.107701564,0,0,0,0,15
2033,0,0,0.644444444,0,0.051207729,0,0.234782609,0,0,0.069565217,0,0,3
2034,0,0,0.646153846,0,0.033516484,0,0.283516484,0,0,0.036813187,0,0,3
2035,0,0,0.646984749,0,0.05218973,0,0.158667973,0,0,0.142157549,0,0,24
2036,0,0,0.656218231,0,0,0.171890884,0,0,0,0.171890884,0,0,15
2037,0,0,0.656884876,0,0,0.071713839,0,0,0,0.271401285,0,0,15
2038,0,0,0.66013289,0,0.041196013,0,0.099501661,0,0,0.199169435,0,0,19
2039,0,0,0.670039754,0,0.283700759,0,0.046259487,0,0,0,0,0,20
2040,0,0,0.670130399,0,0,0,0.158109209,0,0,0.171760391,0,0,24
2041,0,0,0.676526459,0,0,0,0.141383989,0,0,0.182089552,0,0,24
2042,0,0,0.679221594,0,0,0,0,0.205743879,0,0,0.115034526,0,20
2043,0,0,0.681305869,0,0.076952973,0,0,0.198212204,0,0,0,0.043528955,8
2044,0,0,0.68302494,0,0,0,0.127111826,0,0,0.189863234,0,0,3
2045,0,0,0.687171399,0,0.125131441,0.187697161,0,0,0,0,0,0,15
2046,0,0,0.687171399,0,0.156677182,0.15615142,0,0,0,0,0,0,15
2047,0,0,0.688962748,0,0,0.147071043,0,0,0,0.16396621,0,0,15
2048,0,0,0.690653947,0,0.047559795,0,0.166666667,0,0,0.095119591,0,0,3
2049,0,0,0.690653947,0,0.047559795,0,0.166666667,0,0,0.095119591,0,0,3
2050,0,0,0.690653947,0,0.047559795,0,0.166666667,0,0,0.095119591,0,0,3
2051,0,0,0.692531523,0,0,0,0,0,0,0.307468477,0,0,15
2052,0,0,0.698724954,0,0.074681239,0,0,0.18579235,0,0,0,0.040801457,8
2053,0,0,0.698812352,0,0,0,0,0,0,0.301187648,0,0,15
2054,0,0,0.7,0,0,0,0,0,0,0.3,0,0,15
2055,0,0,0.7,0,0,0,0.3,0,0,0,0,0,3
2056,0,0,0.706877114,0,0,0,0,0,0,0.293122886,0,0,3
2057,0,0,0.707926167,0,0.090119435,0,0.128121607,0,0,0.07383279,0,0,3
2058,0,0,0.71222664,0,0,0,0,0,0,0.28777336,0,0,15
2059,0,0,0.717687075,0,0,0,0.167800454,0,0,0.114512472,0,0,3
2060,0,0,0.719671859,0,0.002533264,0,0.134262986,0,0,0.143531891,0,0,3
2061,0,0,0.720698254,0,0,0,0.120947631,0,0,0.158354115,0,0,24
2062,0,0,0.720698254,0,0,0,0.120947631,0,0,0.158354115,0,0,24
2063,0,0,0.722305764,0,0,0,0,0,0,0.277694236,0,0,15
2064,0,0,0.731966591,0,0.268033409,0,0,0,0,0,0,0,3
2065,0,0,0.732579689,0,0.022794663,0,0.032246108,0,0,0.21237954,0,0,3
2066,0,0,0.733333333,0,0,0,0.2,0,0,0.066666667,0,0,3
2067,0,0,0.7392837,0,0,0,0.152425268,0,0,0.108291032,0,0,24
2068,0,0,0.742431523,0,0.028351754,0.171552138,0,0.057184046,0,0.000480538,0,0,15
2069,0,0,0.746280345,0,0,0.194205168,0,0,0,0.059514487,0,0,15
2070,0,0,0.754887935,0,0,0,0,0,0,0.245112065,0,0,15
2071,0,0,0.774038462,0,0,0,0,0,0,0.225961538,0,0,15
2072,0,0,0.783770532,0,0,0,0.108278173,0,0,0.107951295,0,0,15
2073,0,0,0.802150538,0,0,0,0.197849462,0,0,0,0,0,3
2074,0,0,0.809658023,0,0,0,0,0,0,0.190341977,0,0,15
2075,0,0,0.813889399,0,0,0,0,0,0,0.186110601,0,0,15
2076,0,0,0.815493226,0,0,0,0,0,0,0.184506774,0,0,15
2077,0,0,0.816508539,0,0,0,0,0,0,0.183491461,0,0,15
2078,0,0,0.822670376,0,0,0.05876217,0,0.009214186,0,0.109353268,0,0,15
2079,0,0,0.832298137,0,0,0,0.134575569,0,0,0.033126294,0,0,3
2080,0,0,0.869433962,0,0,0,0,0,0,0.130566038,0,0,15
2081,0,0,0.884882108,0,0,0,0,0,0,0.115117892,0,0,3
2082,0,0,0.935583772,0,0,0,0.032208114,0,0,0.032208114,0,0,3
2083,0,0,0.948031496,0,0,0,0,0,0,0.051968504,0,0,3
2084,0,0,1,0,0,0,0,0,0,0,0,0,3
2085,0,0,1,0,0,0,0,0,0,0,0,0,15
2086,0,0,1,0,0,0,0,0,0,0,0,0,24
2087,0,0.002184837,0.0281844,0,0.496722744,0,0.009067075,0,0.001966354,0.001638628,0,0.460235962,17
2088,0,0.002347992,0,0.444650981,0,0.014381451,0.291004256,0,0.017316441,0,0.23029888,0,16
2089,0,0.003121636,0,0.386544672,0,0.015823466,0.320182992,0,0.020936491,0,0.253390743,0,16
2090,0,0.003378378,0.132620993,0,0,0.005342552,0.136863608,0,0,0,0,0.721794469,24
2091,0,0.003560553,0.188568751,0.042445538,0.0377606,0,0.203513703,0.142796908,0.04600609,0.305551651,0,0.029796205,17
2092,0,0.003591414,0.128873298,0,0,0,0.13630669,0,0,0,0,0.731228598,24
2093,0,0.004364358,0,0.28119205,0,0,0,0.464476371,0,0,0.24996722,0,9
2094,0,0.00443154,0.169315403,0,0.023915037,0,0.127903423,0,0,0,0,0.674434597,24
2095,0,0.004442326,0,0.272812202,0,0,0,0.481868446,0,0,0.240877026,0,9
2096,0,0.004708865,0,0,0,0.267137553,0.33451055,0,0.258353708,0,0.135289324,0,23
2097,0,0.004906107,0.20715615,0,0,0,0.202250042,0,0,0.040010151,0,0.54567755,19
2098,0,0.00496586,0.133250569,0,0,0,0.136664598,0,0,0,0,0.725118974,24
2099,0,0.005338171,0.342472143,0,0.026639026,0,0.264887276,0,0.049442861,0.287328323,0,0.0238922,10
2100,0,0.005427819,0,0.032217485,0.215598574,0,0,0,0.325506092,0,0.244508118,0.176741911,12
2101,0,0.005428325,0,0.032220488,0.215618666,0,0,0,0.325559723,0,0.244414417,0.176758381,12
2102,0,0.005429084,0,0.032224992,0.215602209,0,0,0,0.325581937,0,0.244378684,0.176783093,12
2103,0,0.005583245,0,0.033140036,0.221844148,0,0,0,0.334874916,0,0.222874533,0.181683121,12
2104,0,0.00585622,0.247273829,0,0,0,0.241417609,0,0,0,0,0.505452342,19
2105,0,0.00585622,0.247273829,0,0,0,0.241417609,0,0,0,0,0.505452342,19
2106,0,0.00585622,0.247273829,0,0,0,0.241417609,0,0,0,0,0.505452342,19
2107,0,0.005867201,0.362096928,0,0.02499523,0,0.276378554,0,0.043980156,0.26397634,0,0.022705591,10
2108,0,0.005869748,0,0.197708003,0,0,0.284263486,0,0.099506196,0,0.095593031,0.317059536,24
2109,0,0.00591927,0,0.265582656,0,0,0.022536015,0,0.403366139,0,0.067536728,0.235059193,21
2110,0,0.006035925,0,0.309068431,0,0,0.039924369,0,0.382299469,0,0.022980147,0.239691659,21
2111,0,0.006052455,0.101642809,0,0,0,0.103852435,0,0,0,0,0.788452301,24
2112,0,0.006130268,0.178304598,0,0,0.014032567,0.328639847,0,0,0.251628352,0,0.221264368,19
2113,0,0.006250399,0.427259392,0,0.014860642,0,0.234453728,0,0.014860642,0.298615983,0,0.003699216,10
2114,0,0.006435163,0,0,0.521612433,0,0.025254978,0,0.191476445,0,0.00728509,0.247935891,5
2115,0,0.006634637,0.280141844,0,0,0,0.273507207,0,0,0,0,0.439716312,19
2116,0,0.006714667,0,0.301270124,0,0,0.025564275,0,0.406439608,0,0.025564275,0.234447051,21
2117,0,0.006726977,0.270122941,0,0,0,0.277313848,0,0,0,0,0.445836233,19
2118,0,0.006774281,0,0.381062981,0,0,0,0,0.407347192,0,0,0.204815546,21
2119,0,0.006984586,0.355009634,0,0,0,0.287933526,0,0,0,0,0.350072254,19
2120,0,0.007137583,0.47784888,0,0,0,0.235417179,0,0,0.235417179,0,0.044179178,19
2121,0,0.007654268,0,0.421199742,0,0,0,0,0.167533864,0,0.019823694,0.383788433,21
2122,0,0.007662835,0.344983971,0,0.020173587,0,0.258581594,0,0.020564548,0.342716397,0,0.005317069,10
2123,0,0.007705856,0,0.082122413,0.41226332,0,0.016182299,0,0,0.342029943,0.052179657,0.087516513,19
2124,0,0.007751938,0.201550388,0,0.124031008,0,0.201550388,0,0,0.248062016,0.007751938,0.209302326,19
2125,0,0.007848818,0,0,0.287913495,0,0,0,0.472613353,0,0,0.231624335,12
2126,0,0.007858546,0.361425378,0.006977847,0,0,0.259332024,0,0,0.259332024,0,0.105074182,19
2127,0,0.007930835,0,0.234044726,0,0,0.435889581,0,0.007930835,0,0.306273188,0.007930835,12
2128,0,0.008119697,0.403202263,0,0,0,0.341300976,0.030471672,0,0.206413648,0,0.010491743,24
2129,0,0.008119697,0.403202263,0,0,0,0.341300976,0.030471672,0,0.206413648,0,0.010491743,24
2130,0,0.00834944,0,0.174333204,0,0,0.233552377,0,0.091070738,0.083339776,0.100193274,0.309161191,24
2131,0,0.008359891,0,0.157452312,0,0.252828969,0,0.15329546,0.255507829,0,0.021338506,0.151217034,4
2132,0,0.008381958,0,0.458368065,0,0,0,0,0.305547837,0,0,0.227702139,21
2133,0,0.008548425,0.01623538,0,0.272754382,0,0.247904311,0,0.210861138,0.115900732,0,0.127795633,19
2134,0,0.008776616,0,0,0,0,0.307639472,0,0.005189651,0.008776616,0,0.669617645,5
2135,0,0.00885377,0.162414318,0,0,0,0.16507997,0.492003046,0,0,0,0.171648896,24
2136,0,0.009114735,0.115666861,0,0.688759464,0,0.031654048,0,0.009405941,0.145398952,0,0,10
2137,0,0.009180505,0.009855542,0,0.513703254,0,0,0,0.11799649,0,0,0.34926421,24
2138,0,0.009193811,0,0.423261332,0,0,0,0,0.314467896,0,0,0.253076961,21
2139,0,0.009436245,0,0.423663199,0,0,0.154609243,0,0.094362449,0,0.153883378,0.164045488,16
2140,0,0.009475806,0.136290323,0,0.018951613,0,0.34375,0,0,0.009475806,0,0.482056452,24
2141,0,0.009728835,0.556820534,0,0.023908094,0,0.210411923,0.004450424,0,0.185572345,0,0.009107845,3
2142,0,0.009735397,0,0.553669496,0,0,0.077883175,0.358711932,0,0,0,0,16
2143,0,0.009760962,0.114834849,0,0.663836088,0,0.032395515,0,0.010063159,0.169109426,0,0,10
2144,0,0.009866857,0.009866857,0,0.590109368,0,0,0,0.129220162,0,0,0.260936757,24
2145,0,0.009953186,0.163805829,0,0.008055333,0,0.294589009,0,0.272236515,0.018430264,0,0.232929864,19
2146,0,0.010254989,0.441033814,0,0.014412417,0,0.222560976,0,0.016144678,0.290534922,0,0.005058204,10
2147,0,0.010370985,0,0.534313144,0,0,0,0,0.151238592,0,0,0.304077279,21
2148,0,0.010377135,0,0.262452562,0,0,0,0,0.400320209,0,0,0.326850095,21
2149,0,0.010496183,0.192854114,0,0.014100933,0,0.378657761,0,0.2153838,0,0,0.188507209,19
2150,0,0.010571955,0,0.382193978,0,0,0.019480905,0,0.263526757,0,0.256043238,0.068183168,21
2151,0,0.010627758,0,0,0,0.008376115,0.264162839,0,0.379266865,0,0.337566423,0,23
2152,0,0.010661402,0,0.309378085,0,0,0.277788746,0,0.06041461,0,0,0.341757157,12
2153,0,0.010684932,0,0.662739726,0,0,0.054246575,0,0.185753425,0,0.086575342,0,16
2154,0,0.010815014,0,0.394571287,0,0,0,0,0.377959992,0,0,0.216653707,21
2155,0,0.010836816,0,0.342453105,0,0.012343279,0.291038974,0,0.113567888,0,0.229759938,0,16
2156,0,0.010896024,0,0.231134809,0.021792048,0,0.245392373,0,0,0.010896024,0,0.479888721,24
2157,0,0.0109375,0,0.377262931,0,0.013146552,0.324030172,0,0.019881466,0,0.254741379,0,16
2158,0,0.010949594,0.483481216,0,0,0,0.18057391,0,0,0.257221069,0,0.067774212,19
2159,0,0.011004896,0,0.16693868,0,0.254791327,0,0.166006062,0.244112847,0,0.011004896,0.146141292,4
2160,0,0.011036234,0,0.172868444,0,0.266529935,0,0.081013771,0.297196992,0,0.011036234,0.16031839,4
2161,0,0.011047023,0,0.180858344,0,0,0.296803207,0,0.102942614,0,0.10030306,0.308045752,24
2162,0,0.011168385,0,0.421248568,0,0.011168385,0.011168385,0,0.180126002,0,0.365120275,0,16
2163,0,0.011214953,0,0,0,0.213084112,0,0,0.057943925,0.011214953,0.706542056,0,18
2164,0,0.011235955,0.230337079,0,0.033707865,0,0.219101124,0,0.04494382,0.443820225,0,0.016853933,19
2165,0,0.011312444,0,0.169486435,0,0,0.222344579,0,0.08259085,0.11542697,0.09089999,0.307938733,24
2166,0,0.011358816,0,0.16755432,0,0.264127822,0,0.077485036,0.32087477,0,0.010887496,0.147711741,4
2167,0,0.011363636,0.181818182,0,0.03030303,0,0.314393939,0,0,0.212121212,0,0.25,19
2168,0,0.011405718,0.023502691,0.20056288,0.047005382,0.011405718,0.247074507,0,0.034217153,0,0,0.424825952,2
2169,0,0.011614795,0,0.210081191,0.107916103,0,0.369192603,0,0,0,0,0.301195309,12
2170,0,0.011681056,0,0.075469782,0.079532758,0,0.171965465,0,0.163839512,0.104418487,0,0.393092941,5
2171,0,0.011768256,0,0.617984309,0,0,0.011768256,0.178334339,0.18014484,0,0,0,16
2172,0,0.011778358,0.201276472,0,0.016884247,0,0.424833188,0,0,0.263127357,0,0.082100377,19
2173,0,0.011838882,0,0.316247845,0,0.010387372,0.35217273,0,0.01220176,0,0.297151411,0,16
2174,0,0.011841006,0,0.436299317,0,0.010268756,0.288950032,0,0.021323638,0,0.231317251,0,16
2175,0,0.011858516,0.523614803,0,0,0,0.195563279,0,0,0.195563279,0,0.073400123,19
2176,0,0.011858516,0.523614803,0,0,0,0.195563279,0,0,0.195563279,0,0.073400123,19
2177,0,0.011858516,0.523614803,0,0,0,0.195563279,0,0,0.195563279,0,0.073400123,19
2178,0,0.012047377,0,0.348155668,0,0,0,0,0.360473773,0,0,0.279323181,21
